url,positions,positions_top10,positions_top3,traffic,traffic_top10,traffic_top3,cost,cost_top10,cost_top3,rank
mynewsla.com,34799,1308,282,28156,1192,261,5550.567133,4035.218406,1590.457027,44
mynorthwest.com,234583,8393,2253,181441,6800,1674,484541.9583,442190.975,396952.5188,81
myrecordjournal.com,5634,299,56,4149,232,48,1607.288886,1233.741285,549.5543485,32
myrgv.com,61524,4522,1348,45262,3237,955,32231.0752,27702.19141,17647.92052,55
mysanantonio.com,629192,31145,6828,481430,27308,6175,292014.9022,231566.7769,110558.1042,46
mysuncoast.com,386867,12037,2780,278268,9893,2211,122307.4717,94274.8524,49036.60026,40
mytwintiers.com,214199,8564,2462,172297,6351,1769,124812.7089,116092.4701,92453.96382,36
mywebtimes.com,2108,146,10,1492,135,10,795.4903838,587.6815067,33.79943349,33
naacp.org,109479,12629,5104,77511,8587,3481,163260.6156,154901.8323,114167.1222,85
nacion.com,591064,27567,6584,315169,17931,4399,278372.0687,231476.0059,122146.4261,39
nakedcapitalism.com,5659,166,114,4751,60,10,7069.376594,6916.009163,6836.877146,48
napavalleyregister.com,128434,3467,919,98942,2665,692,20307.64156,15658.17925,8292.382328,55
naplesnews.com,228398,10442,2454,175044,8317,2053,84991.12447,68981.43302,35486.0005,44
natall.com,3,0,0,2,0,0,0.005442986,0,0,47
nation.africa,324793,24911,11486,172212,12545,4468,355403.651,315261.1807,214561.1205,79
Nation.com.pk,179475,7379,1270,116291,5788,917,231238.2056,195460.6352,70887.62834,54
nationalaffairs.com,36496,1145,205,29331,1063,185,5363.783768,3972.82568,1650.873689,42
nationalcenter.org,3691,330,144,2900,217,87,2221.673603,2017.788478,1660.698792,56
nationalenquirer.com,66451,3902,1648,43666,2565,924,29405.85016,25969.69448,19229.46781,36
nationalfile.com,2334,53,16,2040,41,5,283.6442777,217.842016,166.3293042,53
nationalinterest.org,245350,23609,4571,136970,14437,2961,174489.7466,152331.3611,89712.70843,81
nationaljournal.com,6389,422,127,5178,337,92,1411.479767,1166.27416,583.4363815,55
nationalmemo.com,2377,58,35,2018,32,11,301.4146774,243.5227425,200.6535,31
nationalnewswatch.com,2313,164,131,1871,52,23,6832.888677,6620.171302,6566.008,41
nationalobserver.com,137773,4416,882,101662,3767,704,33831.50666,24760.71122,9557.944274,41
nationalpost.com,1122047,77753,17974,772299,56631,12854,1085652.667,980501.5234,668908.8632,86
nationalreport.net,93,25,15,70,9,7,174.1550582,168.7766167,118.106,48
nationalreview.com,275373,10326,2845,211954,8356,2132,202532.6445,185826.3321,146385.5091,52
nationalrighttolifenews.org,1374,26,2,1169,26,2,102.4668726,76.35766993,7.095,33
nationalsecurity.news,0,0,0,0,0,0,0,0,0,47
nationalvanguard.org,333,15,7,279,10,3,193.7753999,183.380554,175.0943333,56
nationmaster.com,119575,5758,610,61331,4163,495,24347.04639,16877.41473,4215.397596,46
nationofchange.org,2447,43,7,2163,39,7,133.12048,86.42610262,25.39288889,37
natmonitor.com,374,2,0,336,2,0,11.52145418,6.660310084,0,24
naturalcures.com,157,23,20,121,8,5,70.23477748,63.15833377,59.45866667,45
naturalhealth365.com,443,14,14,393,3,3,18.90571939,13.264992,13.264992,41
naturallysavvy.com,18237,1192,122,14097,970,107,4350.691441,3209.532798,673.0164306,51
naturalmedicine.news,5,0,0,4,0,0,8.4391365294959e-05,0,0,46
naturalnews.com,15706,377,234,13080,125,41,21727.64938,21297.62911,20955.0956,80
naturalnewsblogs.com,348,1,0,299,1,0,0.750220094,0,0,39
naturalnewsradio.com,13,0,0,13,0,0,0.004736058,0,0,28
naturalpedia.com,610,4,0,486,3,0,19.92019272,13.82951276,0,43
naturalsociety.com,1532,32,3,1264,23,3,127.9409272,101.007243,32.2697625,54
nature.org,491192,36313,10790,326008,22723,6975,374744.1298,340294.4486,237847.2587,48
navytimes.com,67200,5200,1721,46257,3969,1303,42879.06581,37954.6973,24780.94908,38
nbc11news.com,2801,38,7,2450,29,7,145.274142,93.06475742,4.517333333,30
nbc12.com,8498,282,100,6851,201,98,2401.228085,2135.695081,1782.796891,40
nbc15.com,9004,367,88,8162,322,87,3670.224534,3048.547133,1578.756472,38
nbc16.com,31645,1452,361,26275,1186,265,7170.679668,5691.8922,2498.91141,53
nbc24.com,37654,2216,565,31001,1821,427,38990.16927,36188.64993,27274.73626,52
nbc25news.com,11,0,0,11,0,0,0.358080595,0,0,49
nbc29.com,3919,85,9,3264,55,8,637.9981126,446.0364571,86.23706667,40
nbc4i.com,422643,28536,7914,301185,22125,6058,418981.467,373736.3895,264579.7906,48
nbcbayarea.com,566965,32939,8286,420994,26880,6564,582801.7044,512781.9625,377907.943,46
nbcboston.com,561433,39495,10089,405110,30704,8617,592436.275,517928.6224,281545.1485,42
nbcchicago.com,1037543,79338,16587,694486,63352,13617,1329259.79,1135726.499,602062.9396,47
nbcdfw.com,923210,70711,17856,682186,56363,14187,932733.5944,812619.0582,456338.3796,46
nbclosangeles.com,884752,57392,13454,631109,47421,11071,708741.8049,592852.8901,319699.4135,45
nbcmiami.com,645092,48081,12058,447142,35000,9281,874354.646,772008.8801,489571.6116,45
nbcnebraskascottsbluff.com,1169,2,0,1094,2,0,20.70244249,0.906343127,0,23
nbcnews.com,10776728,789214,219762,6359399,570865,169965,16995547.22,15359793.64,10431638.65,55
nbcnewyork.com,904634,64623,15048,637845,51877,11820,1047359.342,893605.6647,504538.4196,48
nbcphiladelphia.com,596583,39998,10371,445358,33030,8355,591357.0981,514983.7513,343537.1442,44
nbcwashington.com,518312,38503,10900,394376,30781,8338,516047.852,451517.116,294563.5602,46
nber.org,409200,15290,1930,268552,12543,1464,63371.51853,44741.62157,15148.32635,47
nccivitas.org,1893,70,38,1589,41,13,167.8105026,87.13649628,25.1632125,30
ncnewsonline.com,59780,3206,1138,48820,2180,632,37926.84002,34671.65089,28487.75694,31
ncregister.com,240763,17229,3366,146905,12317,2650,105400.8217,85118.94683,38422.76401,38
ncsl.org,330973,27890,6983,270318,24905,6541,269944.5365,238084.1452,141360.2386,41
ndtv.com,8066076,853136,210944,3968604,518747,141699,58503666.25,52985033.29,23707640.47,54
nebraska.tv,30372,1793,546,23443,1310,399,16820.31857,15270.09376,12181.14656,52
necn.com,124515,6651,1458,97881,5701,1124,80293.14142,70768.11197,50007.77776,43
needtoknow.news,479,5,3,444,4,3,15.710035,11.48986667,8.58,47
neonnettle.com,43,0,0,33,0,0,1.692362064,0,0,53
neuronation.com,17033,3089,964,10031,2119,567,32599.86017,30248.17499,19577.19273,30
newamerica.org,86998,5994,1539,59510,4197,1004,55150.34335,46528.9389,30658.43118,82
newarkpostonline.com,11993,555,173,9257,447,122,3996.105235,3289.981956,2371.52208,31
newbernsj.com,23036,1024,356,18206,726,207,9486.785127,8318.981413,6932.299152,33
newbostonpost.com,2993,47,7,2701,41,7,173.821641,99.7550251,31.93212917,39
newcenturytimes.com,0,0,0,0,0,0,0,0,0,55
neweurope.eu,4,1,0,3,1,0,0.692556797,5.78907648e-08,0,37
newideal.aynrand.org,3061,286,67,2059,211,49,804.995184,651.3724176,296.4721951,38
newleftreview.org,21806,465,114,15220,256,40,4890.003119,4450.382107,3957.942272,77
newmatilda.com,12225,347,80,9490,281,57,1501.280637,1076.956307,472.6037944,50
newmoderate.com,230,0,0,211,0,0,4.922716279,0,0,29
newnation.org,115,2,0,107,2,0,5.714837738,0.134451415,0,21
newpol.org,2934,104,41,2227,70,22,455.1367481,318.346782,170.7004819,39
newrepublic.com,331980,16329,4275,253916,13894,3642,411957.6718,381680.2407,277878.103,85
news.abs-cbn.com,335383,23023,8049,190055,14713,3869,581026.6561,513747.2962,391961.2189,85
news.amomama.com,350774,19583,3437,188102,14012,2451,140402.7452,104019.1102,32496.40306,75
news.cn,812051,37770,8388,433095,20409,5047,331544.6512,243698.1352,105317.4965,43
news.err.ee,53918,1485,408,26140,823,167,10222.17998,7863.075733,4468.719268,52
news.google.com,778275,123739,29673,392214,71192,14883,6785030.278,6343717.998,5335206.041,88
news.grabien.com,587,13,2,556,13,2,40.86388771,21.01170054,2.9592,37
news.harvard.edu,298061,21807,4443,214759,16302,3557,181436.6469,155780.7911,47760.42622,51
news.mongabay.com,299133,19054,4239,174420,12469,3087,118218.8778,95458.98007,44589.79427,83
news.sky.com,3039789,208680,53561,1397220,123601,34345,9638439.433,8934620.976,7129261.235,87
news.trust.org,20486,611,113,14773,436,84,4527.538566,3309.841782,1346.192716,79
news.yahoo.com,16893313,1353327,333474,11306576,1033108,265608,32185916.54,28961799.23,19499848.84,15
news10.com,435244,22325,5874,323110,16939,4498,269849.7509,242472.5139,181397.8302,50
news10.com/fox-23,435244,22325,5874,323110,16939,4498,269849.7509,242472.5139,181397.8302,50
news18.com,10242454,910863,224265,5706202,719847,185053,58828066.44,51300544.65,28222664.14,43
news24.com,1534100,111614,31119,918863,75390,20630,1973117.11,1769859.397,1174034.987,42
news3lv.com,252676,14604,3497,181170,11895,2924,229491.1751,203853.5211,135750.2331,76
news4jax.com,538845,31165,7868,406563,24637,6366,366142.8166,324276.4536,181761.1629,41
news4sanantonio.com,151308,7153,2027,123929,5796,1528,71409.18284,61791.59846,39498.25054,56
news5cleveland.com,293103,21835,5874,221174,17456,4517,314723.5596,284295.2325,185549.9233,43
news8000.com,99479,3342,1048,82618,2493,644,33096.74124,29473.21723,21354.32763,35
news9.com,211034,9827,3866,162854,6433,2197,201676.2997,187324.3036,147097.1823,45
newsadvance.com,111543,3204,784,90610,2491,560,22175.99688,16579.85575,9899.098541,54
newsammo.com,105,10,10,97,2,2,1467.612292,1466.718,1466.718,38
newsandsentinel.com,102906,2562,739,84032,2039,552,44174.82763,41103.64205,36632.46085,32
newsbiscuit.com,583,35,19,467,16,4,221.3184703,197.1929617,155.1844,29
newsblaze.com,3916,100,23,3400,86,18,404.7781516,285.643913,140.4528278,53
newsbreak.com,1896944,91507,17581,1520172,83646,16177,601764.3909,455020.2848,163223.125,40
newsbud.com,0,0,0,0,0,0,0,0,0,27
newsbusters.org,13246,280,82,11420,205,42,5096.811556,4602.492944,4288.045652,79
newscentermaine.com,333911,14824,4084,248260,11405,3118,174398.6843,138552.8034,87715.92298,40
newschannel10.com,128817,5116,1480,89971,3497,951,48043.33165,41898.3781,28494.50684,38
newschannel5.com,231344,17611,5984,173350,12575,4090,279029.2803,256064.9126,197411.3614,42
newschannel6now.com,48228,3080,1003,35479,2110,645,24214.45743,21384.72964,14115.69183,31
newschannel9.com,105408,6174,2001,84758,4802,1436,77810.70988,70711.87629,53908.72503,57
newschief.com,958,121,83,782,61,33,672.7388164,612.7825008,510.575034,32
newscorpse.com,110,11,11,88,2,2,11.21176488,11.2,11.2,34
newsdaily12.com,0,0,0,0,0,0,0,0,0,17
newsday.com,638944,21211,4886,498502,16692,3959,237447.0244,199736.5553,144700.4673,46
newsela.com,42999,3887,2604,29868,958,566,354501.0889,352831.9622,349633.8806,84
newser.com,77283,1966,441,63670,1742,361,35437.40785,31865.16977,24688.56893,39
newsexaminer.net,2310,138,26,1719,93,22,741.3481623,507.5535559,56.85468878,40
newsfactsnetwork.com,1,0,0,1,0,0,2.616620769961e-05,0,0,27
news-gazette.com,80513,4383,1365,59632,3019,875,45746.68528,40774.45454,30730.06458,39
newsguardtech.com,8144,931,275,5799,519,126,13785.72444,13272.01802,5556.716248,35
newsherald.com,79565,4129,1275,60908,3139,962,47852.47799,43411.44954,30040.58749,40
news-herald.com,165915,4209,1083,135170,3270,756,41651.53209,34576.2393,21450.50029,41
newshounds.us,1135,37,19,1046,23,7,108.6416841,72.2232061,39.9455,29
newsinsideout.com,69,2,1,58,2,1,4.743244253,4.4,4.4,40
news-journal.com,180448,5094,1168,151597,4280,935,34687.59981,25492.30173,14535.18671,38
newsjustforyou1.blogspot.com,0,0,0,0,0,0,0,0,0,25
news-leader.com,213313,10952,2781,167743,8972,2286,69521.05591,56563.00667,30398.80264,42
newslo.com,1,1,1,1,1,1,3.344,3.344,3.344,39
newslookup.com,67,3,1,62,1,1,7.282269134,4.2579456,2.4,45
newsmax.com,75001,3457,1371,58204,2174,650,721035.0154,717448.8319,706766.373,48
newsnationnow.com,788530,41754,11106,598132,31809,8212,877916.4158,760829.7373,468875.9848,52
newsnow.co.uk,1433040,147287,68404,587663,47584,12959,5110343.727,4818493.695,3712140.183,35
newsobserver.com,599781,40970,8522,435638,34240,7420,364486.8002,303278.9755,167094.9377,43
newson6.com,241173,12141,3793,185206,9442,2788,169609.2644,153726.1682,121286.7616,43
newsone.com,114991,5435,1033,88434,4496,850,36364.33598,29038.47812,9527.242261,55
newsoptimist.ca,48,4,0,33,4,0,4.142440463,1.658253039,0,28
newspress.com,6,1,1,6,1,1,3.273346276,2.244,2.244,49
newspressnow.com,66692,2856,1157,54330,1779,568,18069.31769,15977.87037,10818.82205,31
newspunch.com,0,0,0,0,0,0,0,0,0,48
newspushed.com,0,0,0,0,0,0,0,0,0,24
newsrescue.com,255,3,0,205,3,0,4.963793359,0.617992482,0,39
newstarget.com,517,22,20,429,5,3,552.207409,550.0936788,505.987,52
newstatesman.com,151099,8603,2089,95165,5526,1154,81596.32632,66544.51938,34176.38555,46
newstimes.com,171793,4678,1444,138547,3497,1046,63692.96278,57576.5684,42153.28802,39
newsvirginian.com,13384,445,150,11250,279,82,5569.185104,4950.813856,3326.973036,49
newswars.com,2,2,2,1,1,1,124.7589,124.7589,124.7589,47
newsweek.com,5859332,381661,93873,3716822,283557,71143,5939580.373,5028550.741,3107327.273,51
newswithviews.com,227,35,30,163,10,5,457.8579572,456.0851529,452.69,57
newsy.com,33,23,12,19,12,6,2137.526509,2136.590975,2126.652695,40
newyork.cbslocal.com,1540,45,3,1322,42,3,158.4482049,105.0154715,32.18666667,77
newyorker.com,3004188,214706,53970,1870170,129912,33495,2986010.921,2305074.103,1236976.372,53
newzjunky.com,24740,769,344,19201,408,114,9422.125913,8777.199869,7548.253442,39
nextgov.com,31307,1174,216,23839,1024,161,6152.672971,3466.901559,1540.618671,43
nfrw.org,1902,181,61,1631,131,36,1102.943366,996.5763698,770.7085155,29
ngo-monitor.org,9212,471,86,4007,283,50,2506.766473,1643.662096,727.2656313,30
nhk.or.jp,5121016,725509,204803,3105974,498575,135204,21100367.54,19063982.46,11165329.34,46
nhk.or.jp/nhkworld,5121016,725509,204803,3105974,498575,135204,21100367.54,19063982.46,11165329.34,46
nhregister.com,314433,10811,2999,249097,8130,2353,94327.72774,80704.69183,52561.37382,39
niagara-gazette.com,72785,2333,781,57021,1609,410,36014.87633,31245.97028,15661.58614,30
niemanlab.org,68931,1854,281,46782,1551,229,9524.986527,5126.550635,1103.483788,46
nine.com.au,2671190,187994,50513,1453750,128342,36349,2486243.212,2140450.851,1314783.106,42
niskanencenter.org,17811,612,123,14196,521,81,3693.976843,2701.45983,1516.9678,47
nj.com,2681792,182021,53766,1828210,137218,39723,2309845.379,1951120.302,1284013.055,14
nj1015.com,301678,15582,3545,233560,13593,3056,108241.1268,88353.07886,50911.25529,55
nknews.org,18015,1111,392,10372,639,169,25532.72187,23945.55337,20617.94474,39
NNettle.com,0,0,0,0,0,0,0,0,0,16
nola.com,998747,83193,23567,702212,62455,18157,862645.0893,766072.6784,514320.1831,45
nolabels.org,5097,554,260,3671,203,83,22030.1558,19328.06364,16988.8004,33
nomorefakenews.com,88,19,19,35,4,4,399.1509866,398.73,398.73,56
nonpareilonline.com,45227,1047,299,36011,806,195,5226.683294,3592.855437,1708.399889,48
noozhawk.com,73223,3225,852,55333,2646,690,19082.44379,15213.06485,9790.958637,40
noqreport.com,540,5,2,478,3,1,10.96183739,5.942692777,5.148,49
norfolkdailynews.com,32656,1417,584,26758,975,345,6986.540837,5903.685701,4435.933502,50
northbaynipissing.com/almaguinhighlands-on,10116,489,128,7892,365,86,2667.721609,2059.125999,1001.763287,26
northjersey.com,1097467,83875,20596,774950,70334,18541,987362.4974,839756.9667,496094.3153,53
norwichbulletin.com,69596,2416,732,57450,1876,556,27929.37005,24524.71996,20066.15476,39
nos.nl,2184434,317977,90765,1113796,214022,69000,7394699.189,7041318.072,5455398.91,84
noticias-frescas.com,3879,236,39,2758,194,38,814.0753755,556.117748,204.7907768,24
notizzia.com,0,0,0,0,0,0,0,0,0,25
notrickszone.com,610,33,21,491,12,5,58.55781527,49.05930921,21.361975,45
notthebee.com,17803,250,44,15193,199,17,2072.076349,1421.838059,696.0938417,48
novaramedia.com,12135,634,229,8563,326,55,13220.41115,12448.09671,11095.92014,51
novinite.com,18319,817,496,10353,267,84,5749.709089,5244.760615,4207.832973,45
novinky.cz,799144,99930,27922,500894,83415,24725,1452818.023,1324526.795,906683.9267,48
nowtheendbegins.com,2967,111,75,2439,27,12,9181.125418,9136.011646,9088.105983,35
nowthisnews.com,69789,1905,384,56706,1569,301,16220.56216,12567.81406,6103.899242,77
nowtoronto.com,174807,8772,1802,127702,7571,1404,66228.5232,52698.29623,25216.17655,57
npr.org,9153810,638798,150779,5573770,474686,117507,9634399.153,8413612.918,4832515.096,15
nptelegraph.com,73553,1270,215,62512,1114,180,7331.208127,4883.689956,1447.344831,50
nraila.org,76699,9548,1695,56131,8604,1545,71434.40771,62341.54417,30529.37684,43
nrdc.org,393638,53798,18707,234580,25916,7806,708988.7024,665460.7928,452392.249,45
nrlc.org,5935,460,192,4558,303,98,2852.721493,2615.324916,1867.239125,30
nst.com.my,594695,39211,9239,351222,29161,6968,538951.4378,445813.2599,219128.6178,39
ntd.tv,1,0,0,1,0,0,1.968526677,0,0,31
ntknetwork.com,76,4,0,63,4,0,12.31914036,11.54187416,0,38
nutrientreference.com,0,0,0,0,0,0,0,0,0,21
nutritionfacts.org,370012,12158,3471,195245,6971,1276,93247.41828,77033.20307,53716.16236,84
nvic.org,3043,153,62,2538,85,10,413.4565956,313.4809693,215.197975,50
nwahomepage.com,206729,7908,2082,160200,5947,1533,89623.34428,79898.97746,58056.38901,41
nwaonline.com,237772,8160,2156,191960,6586,1728,45567.12575,36716.15841,20082.88445,43
nwfdailynews.com,71421,3408,1052,56192,2656,692,18534.95826,15367.26948,9982.155108,41
nwitimes.com,237006,12376,4349,172829,8599,2991,146494.46,133796.2148,109524.9094,40
ny1.com,658022,50550,9183,516213,45579,8488,594103.0186,491782.7413,231332.3813,55
nydailynews.com,2044275,80259,20265,1534661,65447,15654,939433.4825,771526.6433,505664.4932,50
nymag.com,3971718,403613,109630,2445720,190707,49785,2912046.777,2516834.868,1481460.03,84
nypost.com,10205582,923668,259171,6213740,637719,187658,18878320.71,17182420.08,12368928.9,87
nysun.com,34290,893,263,28336,697,143,42964.31804,40453.54034,38700.94889,48
nytimes.com,37600279,3279327,988055,20450799,1967463,586224,218852756.5,213005696.1,192883420.8,15
nzherald.co.nz,2934106,229181,72049,1567629,138028,43929,3833158.839,3587197.509,2908112.305,47
oaoa.com,34732,1482,365,27473,1106,232,6235.012377,4611.944419,2037.948882,39
oathkeepers.org,0,0,0,0,0,0,0,0,0,53
observatorial.com,783,7,2,649,5,2,72.74561154,42.31911798,18.7154,31
observer.com,671941,29583,5708,484879,24179,4809,185279.719,135774.8537,53116.52318,86
ocala.com,117614,5092,1518,93770,3662,1067,48677.32616,43314.77475,31594.09253,41
occupy.com,2530,86,23,2157,73,18,157.0130189,108.6097919,42.325965,43
occupydemocrats.com,1152,24,2,936,20,1,257.9052369,228.7426783,99.22,46
occupyyourself.org,1,0,0,1,0,0,6.714185870744e-06,0,0,11
ocregister.com,1316851,56424,13774,978190,46955,11705,383493.5401,296255.942,153805.9617,51
ocweekly.com,43451,1486,258,35826,1198,207,8707.245769,6817.625759,1654.349499,45
offgridsurvival.com,13596,759,192,10363,639,161,3015.468074,2354.436869,960.592915,51
